,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
5167,16863,LPDC-EQ,LPDC,,-1.0,1,,NSE,5.0
5168,14445,NAHARPOLY-EQ,NAHARPOLY,,-1.0,1,,NSE,5.0
5178,5501,YUKEN-EQ,YUKEN,,-1.0,1,,NSE,5.0
5179,11705,XCHANGING-EQ,XCHANGING,,-1.0,1,,NSE,5.0
5181,17181,MANXT50-EQ,MANXT50,,-1.0,1,,NSE,1.0
5186,11037,ICICIBANKN-EQ,ICICIBANKN,,-1.0,1,,NSE,1.0
5192,18371,NDGL-EQ,NDGL,,-1.0,1,,NSE,5.0
5197,20182,ASHOKA-EQ,ASHOKA,,-1.0,1,,NSE,5.0
5203,15184,BRIGADE-EQ,BRIGADE,,-1.0,1,,NSE,5.0
5206,3002,WONDERLA-EQ,WONDERLA,,-1.0,1,,NSE,5.0
5209,21740,CHOLAHLDNG-EQ,CHOLAHLDNG,,-1.0,1,,NSE,5.0
5211,1348,HEROMOTOCO-EQ,HEROMOTOCO,,-1.0,1,,NSE,5.0
5213,19234,LAURUSLABS-EQ,LAURUSLABS,,-1.0,1,,NSE,5.0
5214,3980,TNPL-EQ,TNPL,,-1.0,1,,NSE,5.0
5217,2031,M&M-EQ,M&M,,-1.0,1,,NSE,5.0
5219,1581,TARC-EQ,TARC,,-1.0,1,,NSE,5.0
5220,3827,ZUARIGLOB-EQ,ZUARIGLOB,,-1.0,1,,NSE,5.0
5222,7390,SUPRIYA-EQ,SUPRIYA,,-1.0,1,,NSE,5.0
5225,18096,JUBLFOOD-EQ,JUBLFOOD,,-1.0,1,,NSE,5.0
5230,625,CENTURYTEX-EQ,CENTURYTEX,,-1.0,1,,NSE,5.0
5231,6543,GRPLTD-EQ,GRPLTD,,-1.0,1,,NSE,5.0
5233,181,ARENTERP-EQ,ARENTERP,,-1.0,1,,NSE,5.0
5234,13656,ALICON-EQ,ALICON,,-1.0,1,,NSE,5.0
5237,5143,JAICORPLTD-EQ,JAICORPLTD,,-1.0,1,,NSE,5.0
5238,17794,SOMICONVEY-EQ,SOMICONVEY,,-1.0,1,,NSE,5.0
5240,19233,AARTISURF-EQ,AARTISURF,,-1.0,1,,NSE,5.0
5241,5957,BSLSENETFG-EQ,BSLSENETFG,,-1.0,1,,NSE,1.0
5242,21484,STEL-EQ,STEL,,-1.0,1,,NSE,5.0
5246,16123,BHARATWIRE-EQ,BHARATWIRE,,-1.0,1,,NSE,5.0
5248,13381,KKCL-EQ,KKCL,,-1.0,1,,NSE,5.0
5251,1235,GREAVESCOT-EQ,GREAVESCOT,,-1.0,1,,NSE,5.0
5252,3316,MODISNME-EQ,MODISNME,,-1.0,1,,NSE,5.0
5253,1330,HDFC-EQ,HDFC,,-1.0,1,,NSE,5.0
5257,31409,MTEDUCARE-EQ,MTEDUCARE,,-1.0,1,,NSE,5.0
5261,2987,NAZARA-EQ,NAZARA,,-1.0,1,,NSE,5.0
5278,20242,OBEROIRLTY-EQ,OBEROIRLTY,,-1.0,1,,NSE,5.0
5280,13976,TANLA-EQ,TANLA,,-1.0,1,,NSE,5.0
5284,2435,CONSUMBEES-EQ,CONSUMBEES,,-1.0,1,,NSE,1.0
5286,2073,VTL-EQ,VTL,,-1.0,1,,NSE,5.0
5289,474,3MINDIA-EQ,3MINDIA,,-1.0,1,,NSE,5.0
5297,14511,BANSWRAS-EQ,BANSWRAS,,-1.0,1,,NSE,5.0
5307,18822,ENDURANCE-EQ,ENDURANCE,,-1.0,1,,NSE,5.0
5308,13352,MALUPAPER-EQ,MALUPAPER,,-1.0,1,,NSE,5.0
5313,8075,DALBHARAT-EQ,DALBHARAT,,-1.0,1,,NSE,5.0
5314,7358,DATAPATTNS-EQ,DATAPATTNS,,-1.0,1,,NSE,5.0
5316,34,ADORWELD-EQ,ADORWELD,,-1.0,1,,NSE,5.0
5318,27303,SEPOWER-EQ,SEPOWER,,-1.0,1,,NSE,5.0
5330,3324,SUBROS-EQ,SUBROS,,-1.0,1,,NSE,5.0
5335,5264,PDSL-EQ,PDSL,,-1.0,1,,NSE,5.0
5339,4717,GAIL-EQ,GAIL,,-1.0,1,,NSE,5.0
5343,5428,TRIGYN-EQ,TRIGYN,,-1.0,1,,NSE,5.0
5344,10791,NUCLEUS-EQ,NUCLEUS,,-1.0,1,,NSE,5.0
5345,24999,YAARI-EQ,YAARI,,-1.0,1,,NSE,5.0
5347,22344,ICICIALPLV-EQ,ICICIALPLV,,-1.0,1,,NSE,1.0
5350,8944,RITCO-EQ,RITCO,,-1.0,1,,NSE,5.0
5354,1482,IFBAGRO-EQ,IFBAGRO,,-1.0,1,,NSE,5.0
5356,20698,SCHAND-EQ,SCHAND,,-1.0,1,,NSE,5.0
5358,20413,IOLCP-EQ,IOLCP,,-1.0,1,,NSE,5.0
5361,1639,TATASTLLP-EQ,TATASTLLP,,-1.0,1,,NSE,5.0
5366,11050,SIRCA-EQ,SIRCA,,-1.0,1,,NSE,5.0
5370,4433,HITECHGEAR-EQ,HITECHGEAR,,-1.0,1,,NSE,5.0
5371,1038,FINCABLES-EQ,FINCABLES,,-1.0,1,,NSE,5.0
5372,20776,BHAGYANGR-EQ,BHAGYANGR,,-1.0,1,,NSE,5.0
5375,18931,SUNDARAM-EQ,SUNDARAM,,-1.0,1,,NSE,5.0
5379,4040,EIMCOELECO-EQ,EIMCOELECO,,-1.0,1,,NSE,5.0
5380,20071,INTENTECH-EQ,INTENTECH,,-1.0,1,,NSE,5.0
5381,21332,BHAGYAPROP-EQ,BHAGYAPROP,,-1.0,1,,NSE,5.0
5383,2354,KBCGLOBAL-EQ,KBCGLOBAL,,-1.0,1,,NSE,5.0
5385,14501,BALAMINES-EQ,BALAMINES,,-1.0,1,,NSE,5.0
5388,13192,ENIL-EQ,ENIL,,-1.0,1,,NSE,5.0
5389,20323,RESPONIND-EQ,RESPONIND,,-1.0,1,,NSE,5.0
5392,3149,BORORENEW-EQ,BORORENEW,,-1.0,1,,NSE,5.0
5393,2854,CRAFTSMAN-EQ,CRAFTSMAN,,-1.0,1,,NSE,5.0
5395,48,HAPPSTMNDS-EQ,HAPPSTMNDS,,-1.0,1,,NSE,5.0
5396,22,ACC-EQ,ACC,,-1.0,1,,NSE,5.0
5398,25340,VASWANI-EQ,VASWANI,,-1.0,1,,NSE,5.0
5399,11184,IDFCFIRSTB-EQ,IDFCFIRSTB,,-1.0,1,,NSE,5.0
5400,11220,VARDHACRLC-EQ,VARDHACRLC,,-1.0,1,,NSE,5.0
5406,13457,KAMDHENU-EQ,KAMDHENU,,-1.0,1,,NSE,5.0
5407,10447,MCDOWELL-N-EQ,MCDOWELL-N,,-1.0,1,,NSE,5.0
5412,8182,MOMOMENTUM-EQ,MOMOMENTUM,,-1.0,1,,NSE,1.0
5416,11387,UMANGDAIRY-EQ,UMANGDAIRY,,-1.0,1,,NSE,5.0
5424,24948,L&TFH-EQ,L&TFH,,-1.0,1,,NSE,5.0
5434,206,ASHIMASYN-EQ,ASHIMASYN,,-1.0,1,,NSE,5.0
5436,22282,TIRUPATIFL-EQ,TIRUPATIFL,,-1.0,1,,NSE,5.0
5439,17922,GEEKAYWIRE-EQ,GEEKAYWIRE,,-1.0,1,,NSE,5.0
5441,11896,GEOJITFSL-EQ,GEOJITFSL,,-1.0,1,,NSE,5.0
5442,12173,HNDFDS-EQ,HNDFDS,,-1.0,1,,NSE,5.0
5445,8304,PRITI-EQ,PRITI,,-1.0,1,,NSE,5.0
5446,7361,SETFNIFBK-EQ,SETFNIFBK,,-1.0,1,,NSE,1.0
5449,12009,IMPAL-EQ,IMPAL,,-1.0,1,,NSE,5.0
5461,14299,PFC-EQ,PFC,,-1.0,1,,NSE,5.0
5466,9408,RAINBOW-EQ,RAINBOW,,-1.0,1,,NSE,5.0
5472,15219,PATINTLOG-EQ,PATINTLOG,,-1.0,1,,NSE,5.0
5474,11155,CREATIVE-EQ,CREATIVE,,-1.0,1,,NSE,5.0
5475,1139,GICHSGFIN-EQ,GICHSGFIN,,-1.0,1,,NSE,5.0
5478,6663,SIGACHI-EQ,SIGACHI,,-1.0,1,,NSE,5.0
5480,6848,GREENLAM-EQ,GREENLAM,,-1.0,1,,NSE,5.0
5487,15308,SEPC-EQ,SEPC,,-1.0,1,,NSE,5.0
5493,3384,SWARAJENG-EQ,SWARAJENG,,-1.0,1,,NSE,5.0
5495,18562,MITTAL-EQ,MITTAL,,-1.0,1,,NSE,5.0
5496,5938,MONTECARLO-EQ,MONTECARLO,,-1.0,1,,NSE,5.0
5497,14618,CHEMBOND-EQ,CHEMBOND,,-1.0,1,,NSE,5.0
5498,14712,HGS-EQ,HGS,,-1.0,1,,NSE,5.0
5500,18391,RBLBANK-EQ,RBLBANK,,-1.0,1,,NSE,5.0
5501,7339,ABSLNN50ET-EQ,ABSLNN50ET,,-1.0,1,,NSE,1.0
5514,12847,KRISHANA-EQ,KRISHANA,,-1.0,1,,NSE,5.0
5516,17534,MGL-EQ,MGL,,-1.0,1,,NSE,5.0
5521,4344,PUNJABCHEM-EQ,PUNJABCHEM,,-1.0,1,,NSE,5.0
5526,2918,ROLTA-EQ,ROLTA,,-1.0,1,,NSE,5.0
5530,10700,SURANAT&P-EQ,SURANAT&P,,-1.0,1,,NSE,5.0
5531,17903,ABBOTINDIA-EQ,ABBOTINDIA,,-1.0,1,,NSE,5.0
5532,12052,WINPRO-EQ,WINPRO,,-1.0,1,,NSE,5.0
5536,9599,DELHIVERY-EQ,DELHIVERY,,-1.0,1,,NSE,5.0
5538,21623,APEX-EQ,APEX,,-1.0,1,,NSE,5.0
5539,18571,GNA-EQ,GNA,,-1.0,1,,NSE,5.0
5544,19126,KIOCL-EQ,KIOCL,,-1.0,1,,NSE,5.0
5554,21713,LASA-EQ,LASA,,-1.0,1,,NSE,5.0
5556,8833,BCG-EQ,BCG,,-1.0,1,,NSE,5.0
5567,18292,IVZINGOLD-EQ,IVZINGOLD,,-1.0,1,,NSE,5.0
5570,8696,VRLLOG-EQ,VRLLOG,,-1.0,1,,NSE,5.0
5574,2406,NEULANDLAB-EQ,NEULANDLAB,,-1.0,1,,NSE,5.0
5576,8596,MSUMI-EQ,MSUMI,,-1.0,1,,NSE,5.0
5579,15228,UJJIVANSFB-EQ,UJJIVANSFB,,-1.0,1,,NSE,5.0
5581,15883,SHIL-EQ,SHIL,,-1.0,1,,NSE,5.0
5584,20321,SHANKARA-EQ,SHANKARA,,-1.0,1,,NSE,5.0
5587,13801,SUTLEJTEX-EQ,SUTLEJTEX,,-1.0,1,,NSE,5.0
5590,24870,INVENTURE-EQ,INVENTURE,,-1.0,1,,NSE,5.0
5591,5097,ZOMATO-EQ,ZOMATO,,-1.0,1,,NSE,5.0
5595,11403,POONAWALLA-EQ,POONAWALLA,,-1.0,1,,NSE,5.0
5596,8998,MRO-TEK-EQ,MRO-TEK,,-1.0,1,,NSE,5.0
5602,2283,MRPL-EQ,MRPL,,-1.0,1,,NSE,5.0
5603,11829,SSWL-EQ,SSWL,,-1.0,1,,NSE,5.0
5607,17764,REFEX-EQ,REFEX,,-1.0,1,,NSE,5.0
5612,2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1.0,1,,NSE,5.0
5617,21551,SMSLIFE-EQ,SMSLIFE,,-1.0,1,,NSE,5.0
5620,20203,URJA-EQ,URJA,,-1.0,1,,NSE,5.0
5627,7425,HECPROJECT-EQ,HECPROJECT,,-1.0,1,,NSE,5.0
5635,7560,UNITEDPOLY-EQ,UNITEDPOLY,,-1.0,1,,NSE,5.0
5640,11809,IIFL-EQ,IIFL,,-1.0,1,,NSE,5.0
5643,2481,ONWARDTEC-EQ,ONWARDTEC,,-1.0,1,,NSE,5.0
5644,1570,GMMPFAUDLR-EQ,GMMPFAUDLR,,-1.0,1,,NSE,5.0
5646,12716,TEAMLEASE-EQ,TEAMLEASE,,-1.0,1,,NSE,5.0
5651,8342,ICICI5GSEC-EQ,ICICI5GSEC,,-1.0,1,,NSE,1.0
5658,10453,SATIN-EQ,SATIN,,-1.0,1,,NSE,5.0
5660,12026,RENUKA-EQ,RENUKA,,-1.0,1,,NSE,5.0
5665,9014,ANUP-EQ,ANUP,,-1.0,1,,NSE,5.0
5666,3292,DEEPINDS-EQ,DEEPINDS,,-1.0,1,,NSE,5.0
5667,19447,CAPTRUST-EQ,CAPTRUST,,-1.0,1,,NSE,5.0
5668,21462,SPTL-EQ,SPTL,,-1.0,1,,NSE,5.0
5672,740,SBIETFIT-EQ,SBIETFIT,,-1.0,1,,NSE,1.0
5676,19599,PRAKASHSTL-EQ,PRAKASHSTL,,-1.0,1,,NSE,5.0
5680,21951,HFCL-EQ,HFCL,,-1.0,1,,NSE,5.0
5685,2188,GENCON-EQ,GENCON,,-1.0,1,,NSE,5.0
5688,15244,KAVVERITEL-EQ,KAVVERITEL,,-1.0,1,,NSE,5.0
5692,18863,VERTOZ-EQ,VERTOZ,,-1.0,1,,NSE,5.0
5694,2183,SUNDARMHLD-EQ,SUNDARMHLD,,-1.0,1,,NSE,5.0
5696,2794,RSWM-EQ,RSWM,,-1.0,1,,NSE,5.0
5697,14134,PITTIENG-EQ,PITTIENG,,-1.0,1,,NSE,5.0
5700,11027,INFOBEAN-EQ,INFOBEAN,,-1.0,1,,NSE,5.0
5701,3435,BBOX-EQ,BBOX,,-1.0,1,,NSE,5.0
5702,17722,DEN-EQ,DEN,,-1.0,1,,NSE,5.0
5712,14838,DECCANCE-EQ,DECCANCE,,-1.0,1,,NSE,5.0
5713,21131,TEJASNET-EQ,TEJASNET,,-1.0,1,,NSE,5.0
5719,7451,DSPN50ETF-EQ,DSPN50ETF,,-1.0,1,,NSE,1.0
5725,14423,LAOPALA-EQ,LAOPALA,,-1.0,1,,NSE,5.0
5733,9897,AIRAN-EQ,AIRAN,,-1.0,1,,NSE,5.0
5740,1442,SANOFI-EQ,SANOFI,,-1.0,1,,NSE,5.0
5742,27095,SWANENERGY-EQ,SWANENERGY,,-1.0,1,,NSE,5.0
5749,15141,COLPAL-EQ,COLPAL,,-1.0,1,,NSE,5.0
5761,305,BAJAJHLDNG-EQ,BAJAJHLDNG,,-1.0,1,,NSE,5.0
5764,5313,UGROCAP-EQ,UGROCAP,,-1.0,1,,NSE,5.0
5765,2837,RANASUG-EQ,RANASUG,,-1.0,1,,NSE,5.0
5766,1110,DANGEE-EQ,DANGEE,,-1.0,1,,NSE,5.0
5776,2708,PRAKASH-EQ,PRAKASH,,-1.0,1,,NSE,5.0
5778,16927,JOCIL-EQ,JOCIL,,-1.0,1,,NSE,5.0
5779,24595,RUSHIL-EQ,RUSHIL,,-1.0,1,,NSE,5.0
5781,14537,DISHTV-EQ,DISHTV,,-1.0,1,,NSE,5.0
5796,15355,RECLTD-EQ,RECLTD,,-1.0,1,,NSE,5.0
5807,14019,TIDEWATER-EQ,TIDEWATER,,-1.0,1,,NSE,5.0
5808,22377,MAXHEALTH-EQ,MAXHEALTH,,-1.0,1,,NSE,5.0
5810,18284,HNGSNGBEES-EQ,HNGSNGBEES,,-1.0,1,,NSE,1.0
5814,9939,ONEPOINT-EQ,ONEPOINT,,-1.0,1,,NSE,5.0
5817,16713,UBL-EQ,UBL,,-1.0,1,,NSE,5.0
5822,2636,DIVOPPBEES-EQ,DIVOPPBEES,,-1.0,1,,NSE,1.0
5826,31181,MCX-EQ,MCX,,-1.0,1,,NSE,5.0
5830,25584,TRITURBINE-EQ,TRITURBINE,,-1.0,1,,NSE,5.0
5833,18581,KIRLOSBROS-EQ,KIRLOSBROS,,-1.0,1,,NSE,5.0
5836,7325,DCMSRIND-EQ,DCMSRIND,,-1.0,1,,NSE,5.0
5840,6792,SBC-EQ,SBC,,-1.0,1,,NSE,5.0
5842,20830,MOIL-EQ,MOIL,,-1.0,1,,NSE,5.0
5845,3553,EQUIPPP-BE,EQUIPPP,,-1.0,1,,NSE,5.0
5847,15384,DHANI-EQ,DHANI,,-1.0,1,,NSE,5.0
5848,14972,KSCL-EQ,KSCL,,-1.0,1,,NSE,5.0
5850,9750,ETHOSLTD-EQ,ETHOSLTD,,-1.0,1,,NSE,5.0
5858,7880,AUTOBEES-EQ,AUTOBEES,,-1.0,1,,NSE,1.0
5861,21339,STEELXIND-EQ,STEELXIND,,-1.0,1,,NSE,5.0
5864,13880,BANCOINDIA-EQ,BANCOINDIA,,-1.0,1,,NSE,5.0
5871,3965,REMSONSIND-EQ,REMSONSIND,,-1.0,1,,NSE,5.0
5876,18011,WHIRLPOOL-EQ,WHIRLPOOL,,-1.0,1,,NSE,5.0
5880,11364,VAIBHAVGBL-EQ,VAIBHAVGBL,,-1.0,1,,NSE,5.0
5883,2289,HLEGLAS-EQ,HLEGLAS,,-1.0,1,,NSE,5.0
5885,15129,RGL-EQ,RGL,,-1.0,1,,NSE,5.0
5886,18992,PIONDIST-EQ,PIONDIST,,-1.0,1,,NSE,5.0
5890,18520,CUPID-EQ,CUPID,,-1.0,1,,NSE,5.0
5893,1628,BECTORFOOD-EQ,BECTORFOOD,,-1.0,1,,NSE,5.0
5894,13761,BBL-EQ,BBL,,-1.0,1,,NSE,5.0
5896,24969,WINDMACHIN-EQ,WINDMACHIN,,-1.0,1,,NSE,5.0
5902,1593,MGEL-EQ,MGEL,,-1.0,1,,NSE,5.0
5914,27107,SPECIALITY-EQ,SPECIALITY,,-1.0,1,,NSE,5.0
5915,5192,KOVAI-EQ,KOVAI,,-1.0,1,,NSE,5.0
5917,3744,FINEORG-EQ,FINEORG,,-1.0,1,,NSE,5.0
5920,404,BERGEPAINT-EQ,BERGEPAINT,,-1.0,1,,NSE,5.0
5926,19877,RADIOCITY-EQ,RADIOCITY,,-1.0,1,,NSE,5.0
5928,4306,SRTRANSFIN-EQ,SRTRANSFIN,,-1.0,1,,NSE,5.0
5930,1375,HCC-EQ,HCC,,-1.0,1,,NSE,5.0
5932,3237,JTEKTINDIA-EQ,JTEKTINDIA,,-1.0,1,,NSE,5.0
5947,25684,JISLDVREQS-EQ,JISLDVREQS,,-1.0,1,,NSE,5.0
5956,4892,SAREGAMA-EQ,SAREGAMA,,-1.0,1,,NSE,5.0
5959,5631,PAR-EQ,PAR,,-1.0,1,,NSE,5.0
5962,19133,CMICABLES-EQ,CMICABLES,,-1.0,1,,NSE,5.0
5969,15146,JYOTHYLAB-EQ,JYOTHYLAB,,-1.0,1,,NSE,5.0
5970,3676,VESUVIUS-EQ,VESUVIUS,,-1.0,1,,NSE,5.0
5978,15254,CEATLTD-EQ,CEATLTD,,-1.0,1,,NSE,5.0
5979,17022,MAWANASUG-EQ,MAWANASUG,,-1.0,1,,NSE,5.0
5980,2709,MTARTECH-EQ,MTARTECH,,-1.0,1,,NSE,5.0
5981,3776,IWEL-EQ,IWEL,,-1.0,1,,NSE,5.0
5986,9819,HAVELLS-EQ,HAVELLS,,-1.0,1,,NSE,5.0
5990,9309,STLTECH-EQ,STLTECH,,-1.0,1,,NSE,5.0
5995,10755,APTECHT-EQ,APTECHT,,-1.0,1,,NSE,5.0
6002,11301,LUXIND-EQ,LUXIND,,-1.0,1,,NSE,5.0
6004,10074,EMAMIPAP-EQ,EMAMIPAP,,-1.0,1,,NSE,5.0
6008,2176,AKG-EQ,AKG,,-1.0,1,,NSE,5.0
6013,16395,MMP-EQ,MMP,,-1.0,1,,NSE,5.0
6014,13182,ROHLTD-EQ,ROHLTD,,-1.0,1,,NSE,5.0
6017,827,DEEPAKFERT-EQ,DEEPAKFERT,,-1.0,1,,NSE,5.0
6019,6713,MOLDTKPAC-EQ,MOLDTKPAC,,-1.0,1,,NSE,5.0
6026,13463,PIONEEREMB-EQ,PIONEEREMB,,-1.0,1,,NSE,5.0
6027,13750,FLUOROCHEM-EQ,FLUOROCHEM,,-1.0,1,,NSE,5.0
6028,15044,DELTACORP-EQ,DELTACORP,,-1.0,1,,NSE,5.0
6030,3963,GOCLCORP-EQ,GOCLCORP,,-1.0,1,,NSE,5.0
6041,13839,DONEAR-EQ,DONEAR,,-1.0,1,,NSE,5.0
6042,2144,BDL-EQ,BDL,,-1.0,1,,NSE,5.0
6044,18921,VBL-EQ,VBL,,-1.0,1,,NSE,5.0
6050,263,ATUL-EQ,ATUL,,-1.0,1,,NSE,5.0
6051,11581,GULFPETRO-EQ,GULFPETRO,,-1.0,1,,NSE,5.0
6056,17957,MMTC-EQ,MMTC,,-1.0,1,,NSE,5.0
6059,21704,DCAL-EQ,DCAL,,-1.0,1,,NSE,5.0
6063,1153,GLAXO-EQ,GLAXO,,-1.0,1,,NSE,5.0
6066,21676,HINDMOTORS-EQ,HINDMOTORS,,-1.0,1,,NSE,5.0
6072,9354,TAJGVK-EQ,TAJGVK,,-1.0,1,,NSE,5.0
6073,13791,PARSVNATH-EQ,PARSVNATH,,-1.0,1,,NSE,5.0
6077,18208,ORIENTLTD-EQ,ORIENTLTD,,-1.0,1,,NSE,5.0
6083,1726,JBCHEPHARM-EQ,JBCHEPHARM,,-1.0,1,,NSE,5.0
6090,20616,SUPERHOUSE-EQ,SUPERHOUSE,,-1.0,1,,NSE,5.0
6091,4838,ICICILIQ-EQ,ICICILIQ,,-1.0,1,,NSE,1.0
6097,9617,SPLPETRO-EQ,SPLPETRO,,-1.0,1,,NSE,5.0
6111,12304,JSLHISAR-EQ,JSLHISAR,,-1.0,1,,NSE,5.0
6113,6125,GOODLUCK-EQ,GOODLUCK,,-1.0,1,,NSE,5.0
6114,583,CANFINHOME-EQ,CANFINHOME,,-1.0,1,,NSE,5.0
6115,24403,ASHIANA-EQ,ASHIANA,,-1.0,1,,NSE,5.0
6116,13111,ORIENTABRA-EQ,ORIENTABRA,,-1.0,1,,NSE,5.0
6117,10588,SHREEPUSHK-EQ,SHREEPUSHK,,-1.0,1,,NSE,5.0
6118,235,AAKASH-EQ,AAKASH,,-1.0,1,,NSE,5.0
6124,724,TATACOFFEE-EQ,TATACOFFEE,,-1.0,1,,NSE,5.0
6125,31475,ORBTEXP-EQ,ORBTEXP,,-1.0,1,,NSE,5.0
6126,16669,BAJAJ-AUTO-EQ,BAJAJ-AUTO,,-1.0,1,,NSE,5.0
6137,29430,ANKITMETAL-EQ,ANKITMETAL,,-1.0,1,,NSE,5.0
6147,4127,SAMBHAAV-EQ,SAMBHAAV,,-1.0,1,,NSE,5.0
6150,10515,UTISENSETF-EQ,UTISENSETF,,-1.0,1,,NSE,1.0
6155,17357,GKWLIMITED-EQ,GKWLIMITED,,-1.0,1,,NSE,5.0
6157,2268,MOTOGENFIN-EQ,MOTOGENFIN,,-1.0,1,,NSE,5.0
6159,19049,SANCO-EQ,SANCO,,-1.0,1,,NSE,5.0
6161,21399,GANGESSECU-EQ,GANGESSECU,,-1.0,1,,NSE,5.0
6167,15399,EIHAHOTELS-EQ,EIHAHOTELS,,-1.0,1,,NSE,5.0
6169,2664,PIDILITIND-EQ,PIDILITIND,,-1.0,1,,NSE,5.0
6171,595,CARBORUNIV-EQ,CARBORUNIV,,-1.0,1,,NSE,5.0
6174,874,ASTRON-EQ,ASTRON,,-1.0,1,,NSE,5.0
6175,17541,DAMODARIND-EQ,DAMODARIND,,-1.0,1,,NSE,5.0
6188,805,DCM-EQ,DCM,,-1.0,1,,NSE,5.0
6192,22739,MON100-EQ,MON100,,-1.0,1,,NSE,1.0
6193,1614,FAIRCHEMOR-EQ,FAIRCHEMOR,,-1.0,1,,NSE,5.0
6197,3327,SUDARSCHEM-EQ,SUDARSCHEM,,-1.0,1,,NSE,5.0
6198,2492,SILGO-EQ,SILGO,,-1.0,1,,NSE,5.0
6200,6227,DTIL-EQ,DTIL,,-1.0,1,,NSE,5.0
6202,18220,KECL-EQ,KECL,,-1.0,1,,NSE,5.0
6203,3892,HATSUN-EQ,HATSUN,,-1.0,1,,NSE,5.0
6204,7835,WFL-EQ,WFL,,-1.0,1,,NSE,5.0
6207,3275,TEMBO-EQ,TEMBO,,-1.0,1,,NSE,5.0
6208,31468,LYPSAGEMS-EQ,LYPSAGEMS,,-1.0,1,,NSE,5.0
6209,25023,GAYAPROJ-EQ,GAYAPROJ,,-1.0,1,,NSE,5.0
6212,8614,INDOBORAX-EQ,INDOBORAX,,-1.0,1,,NSE,5.0
6219,1129,KEERTI-EQ,KEERTI,,-1.0,1,,NSE,5.0
6220,4430,JMCPROJECT-EQ,JMCPROJECT,,-1.0,1,,NSE,5.0
6226,9378,DHANVARSHA-EQ,DHANVARSHA,,-1.0,1,,NSE,5.0
6233,4391,GULFOILLUB-EQ,GULFOILLUB,,-1.0,1,,NSE,5.0
6234,1168,GMBREW-EQ,GMBREW,,-1.0,1,,NSE,5.0
6244,9874,GOLDTECH-EQ,GOLDTECH,,-1.0,1,,NSE,5.0
6245,2885,RELIANCE-EQ,RELIANCE,,-1.0,1,,NSE,5.0
6246,9253,NILAINFRA-EQ,NILAINFRA,,-1.0,1,,NSE,5.0
6252,15303,BANG-EQ,BANG,,-1.0,1,,NSE,5.0
6257,22233,DHUNINV-EQ,DHUNINV,,-1.0,1,,NSE,5.0
6261,13611,IRCTC-EQ,IRCTC,,-1.0,1,,NSE,5.0
6263,9921,ALANKIT-EQ,ALANKIT,,-1.0,1,,NSE,5.0
6265,2687,POLYPLEX-EQ,POLYPLEX,,-1.0,1,,NSE,5.0
6269,2319,NCC-EQ,NCC,,-1.0,1,,NSE,5.0
6270,11731,CONSOFINVT-EQ,CONSOFINVT,,-1.0,1,,NSE,5.0
6274,7627,SHREERAMA-EQ,SHREERAMA,,-1.0,1,,NSE,5.0
6280,6818,LATENTVIEW-EQ,LATENTVIEW,,-1.0,1,,NSE,5.0
6285,14858,KOTAKGOLD-EQ,KOTAKGOLD,,-1.0,1,,NSE,1.0
6292,30392,ICICINF100-EQ,ICICINF100,,-1.0,1,,NSE,1.0
6299,15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.0,1,,NSE,1.0
6310,14101,PTL-EQ,PTL,,-1.0,1,,NSE,5.0
6313,22440,UTIBANKETF-EQ,UTIBANKETF,,-1.0,1,,NSE,1.0
6317,9889,SMARTLINK-EQ,SMARTLINK,,-1.0,1,,NSE,5.0
6321,12489,SWSOLAR-EQ,SWSOLAR,,-1.0,1,,NSE,5.0
6322,393,GLOBE-EQ,GLOBE,,-1.0,1,,NSE,5.0
6325,1030,AARON-EQ,AARON,,-1.0,1,,NSE,5.0
6326,3715,VLSFINANCE-EQ,VLSFINANCE,,-1.0,1,,NSE,5.0
6328,7030,ASIANENE-EQ,ASIANENE,,-1.0,1,,NSE,5.0
6335,371,BATAINDIA-EQ,BATAINDIA,,-1.0,1,,NSE,5.0
6337,2705,PRAJIND-EQ,PRAJIND,,-1.0,1,,NSE,5.0
6347,11681,IMPEXFERRO-EQ,IMPEXFERRO,,-1.0,1,,NSE,5.0
6351,3103,SHREECEM-EQ,SHREECEM,,-1.0,1,,NSE,5.0
6353,1174,GNFC-EQ,GNFC,,-1.0,1,,NSE,5.0
6355,14745,ADVANIHOTR-EQ,ADVANIHOTR,,-1.0,1,,NSE,5.0
6359,14982,CENTUM-EQ,CENTUM,,-1.0,1,,NSE,5.0
6363,6973,DHARAMSI-EQ,DHARAMSI,,-1.0,1,,NSE,5.0
6365,31837,SREEL-EQ,SREEL,,-1.0,1,,NSE,5.0
6367,6417,KRITI-EQ,KRITI,,-1.0,1,,NSE,5.0
6379,25136,BROOKS-EQ,BROOKS,,-1.0,1,,NSE,5.0
6383,15017,MAANALU-EQ,MAANALU,,-1.0,1,,NSE,5.0
6392,11573,FORCEMOT-EQ,FORCEMOT,,-1.0,1,,NSE,5.0
6399,1412,AGI-EQ,AGI,,-1.0,1,,NSE,5.0
6401,13751,NAUKRI-EQ,NAUKRI,,-1.0,1,,NSE,5.0
6404,5585,VIJAYA-EQ,VIJAYA,,-1.0,1,,NSE,5.0
